24, 208.028, 164, 606, -0.30522
24, 208.028, 166, 779, 0.0101664
24, 208.028, 191, 195, -0.713432
24, 208.028, 207, 438, 0.61753
24, 208.028, 216, 381, 0.299561
24, 208.028, 228, 928, 0.801625
24, 208.028, 274, 552, 0.126373
24, 208.028, 287, 469, 1.09292
24, 208.028, 314, 593, -0.303651
24, 208.028, 455, 584, -0.406473
24, 208.028, 507, 763, 0.502573
24, 208.028, 750, 750, -0.0986927
25, 198.666, 11, 616, 0.134184
25, 198.666, 13, 87, -1.02825
25, 198.666, 16, 106, -0.541638
25, 198.666, 24, 67, 0.501164
25, 198.666, 32, 555, 0.104389
25, 198.666, 41, 591, 0.751817
25, 198.666, 43, 83, -0.360709
25, 198.666, 43, 93, -0.0424427
25, 198.666, 87, 87, -0.263725
25, 198.666, 87, 750, -0.107032
25, 198.666, 93, 93, -0.0915138
25, 198.666, 93, 174, -0.214211
25, 198.666, 111, 349, 0.652571
25, 198.666, 120, 884, -0.0326505
25, 198.666, 121, 326, 1.22569
25, 198.666, 129, 735, 0.262848
25, 198.666, 136, 307, -0.515107
25, 198.666, 138, 212, 0.00538837
25, 198.666, 147, 160, -1.11439
25, 198.666, 152, 696, 0.795642
25, 198.666, 164, 606, -0.352043
25, 198.666, 166, 779, 0.0719583
25, 198.666, 191, 195, -0.737725
25, 198.666, 207, 438, 0.655552
25, 198.666, 209, 617, -0.0176293
25, 198.666, 216, 381, 0.337019
25, 198.666, 228, 928, 0.878369
25, 198.666, 274, 552, 0.182218
25, 198.666, 287, 469, 1.13271
25, 198.666, 314, 593, -0.360692
25, 198.666, 455, 584, -0.458074
25, 198.666, 507, 763, 0.577862
25, 198.666, 750, 750, -0.109779
26, 189.724, 11, 616, 0.171353
26, 189.724, 13, 87, -1.0522
26, 189.724, 16, 106, -0.562711
26, 189.724, 24, 67, 0.531507
26, 189.724, 32, 555, 0.143342
26, 189.724, 41, 591, 0.793396
26, 189.724, 43, 83, -0.379062
26, 189.724, 43, 93, -0.0458327
26, 189.724, 83, 93, -0.00369608
26, 189.724, 87, 87, -0.256619
26, 189.724, 87, 750, -0.153527
26, 189.724, 93, 93, -0.0951752
26, 189.724, 93, 174, -0.232032
26, 189.724, 111, 349, 0.689046
26, 189.724, 120, 884, -0.116353
26, 189.724, 121, 326, 1.25414
26, 189.724, 129, 735, 0.311027
26, 189.724, 136, 307, -0.547293
26, 189.724, 138, 212, 0.0393772
26, 189.724, 147, 160, -1.14197
26, 189.724, 152, 696, 0.841558
26, 189.724, 164, 606, -0.397406
26, 189.724, 166, 779, 0.130609
26, 189.724, 191, 195, -0.76127
26, 189.724, 207, 438, 0.692066
26, 189.724, 209, 617, -0.0600587
26, 189.724, 216, 381, 0.374071
26, 189.724, 228, 928, 0.949954
26, 189.724, 274, 552, 0.23841
26, 189.724, 287, 469, 1.17028
26, 189.724, 314, 593, -0.415254
26, 189.724, 455, 584, -0.508304
26, 189.724, 507, 763, 0.650666
26, 189.724, 750, 750, -0.119227
27, 181.185, 11, 616, 0.206718
27, 181.185, 13, 87, -1.07497
27, 181.185, 16, 106, -0.582931
27, 181.185, 24, 67, 0.560443
27, 181.185, 32, 555, 0.180549
27, 181.185, 41, 591, 0.833178
27, 181.185, 43, 83, -0.39424
27, 181.185, 43, 93, -0.050265
27, 181.185, 83, 93, -0.0129659
27, 181.185, 87, 87, -0.249629
27, 181.185, 87, 750, -0.198398
27, 181.185, 93, 93, -0.0955602
27, 181.185, 93, 174, -0.248756
27, 181.185, 111, 349, 0.723936
27, 181.185, 120, 884, -0.19647
27, 181.185, 121, 326, 1.28132
27, 181.185, 129, 735, 0.357273
27, 181.185, 136, 307, -0.577923
27, 181.185, 138, 212, 0.0718816
27, 181.185, 147, 160, -1.16824
27, 181.185, 152, 696, 0.885413
27, 181.185, 164, 606, -0.440631
27, 181.185, 166, 779, 0.186539
27, 181.185, 191, 195, -0.783707
27, 181.185, 201, 405, -0.00401713
27, 181.185, 207, 438, 0.727021
27, 181.185, 209, 617, -0.100667
27, 181.185, 216, 381, 0.409414
27, 181.185, 228, 928, 1.01805
27, 181.185, 274, 552, 0.292043
27, 181.185, 287, 469, 1.2064
27, 181.185, 314, 593, -0.467334
27, 181.185, 455, 584, -0.556546
27, 181.185, 507, 763, 0.720471
27, 181.185, 750, 750, -0.127981
28, 173.031, 11, 616, 0.240503
28, 173.031, 13, 87, -1.09707
28, 173.031, 16, 106, -0.602513
28, 173.031, 24, 67, 0.588523
28, 173.031, 32, 555, 0.216834
28, 173.031, 41, 591, 0.871417
28, 173.031, 43, 83, -0.408858
28, 173.031, 43, 93, -0.0531172
28, 173.031, 83, 93, -0.01811
28, 173.031, 87, 87, -0.242611
28, 173.031, 87, 750, -0.242938
28, 173.031, 93, 93, -0.0921346
28, 173.031, 93, 174, -0.265371
28, 173.031, 93, 891, -0.051056
28, 173.031, 111, 349, 0.757778
28, 173.031, 120, 884, -0.270669
28, 173.031, 121, 326, 1.3074
28, 173.031, 129, 735, 0.402251
28, 173.031, 136, 307, -0.605997
28, 173.031, 138, 212, 0.104527
28, 173.031, 147, 160, -1.19305
28, 173.031, 152, 696, 0.927576
28, 173.031, 164, 606, -0.481046
28, 173.031, 166, 779, 0.241343
28, 173.031, 191, 195, -0.80394
28, 173.031, 201, 405, -0.046905
28, 173.031, 207, 438, 0.75997
28, 173.031, 209, 617, -0.139676
28, 173.031, 216, 381, 0.443411
28, 173.031, 228, 928, 1.08217
28, 173.031, 274, 552, 0.344871
28, 173.031, 287, 469, 1.24257
28, 173.031, 314, 593, -0.517504
28, 173.031, 455, 584, -0.602651
28, 173.031, 507, 763, 0.787608
28, 173.031, 750, 750, -0.136029
29, 165.243, 11, 616, 0.273699
29, 165.243, 13, 87, -1.11854
29, 165.243, 16, 106, -0.621076
29, 165.243, 24, 67, 0.61595
29, 165.243, 32, 555, 0.251042
29, 165.243, 41, 591, 0.907682
29, 165.243, 43, 83, -0.422453
29, 165.243, 43, 93, -0.0546147
29, 165.243, 83, 93, -0.0215741
29, 165.243, 87, 87, -0.235824
29, 165.243, 87, 750, -0.285289
29, 165.243, 93, 93, -0.0879076
29, 165.243, 93, 174, -0.281009
29, 165.243, 93, 891, -0.117782
29, 165.243, 111, 349, 0.790186
29, 165.243, 120, 884, -0.341304
29, 165.243, 121, 326, 1.33182
29, 165.243, 129, 735, 0.445036
29, 165.243, 136, 307, -0.632197
29, 165.243, 138, 212, 0.136431
29, 165.243, 147, 160, -1.21672
29, 165.243, 152, 696, 0.969054
29, 165.243, 164, 606, -0.519639
29, 165.243, 166, 779, 0.293392
29, 165.243, 191, 195, -0.823427
29, 165.243, 201, 405, -0.0885845
29, 165.243, 207, 438, 0.791444
29, 165.243, 209, 617, -0.176817
29, 165.243, 216, 381, 0.475837
29, 165.243, 228, 928, 1.14162
29, 165.243, 274, 552, 0.395565
29, 165.243, 287, 469, 1.27644
29, 165.243, 314, 593, -0.565544
29, 165.243, 455, 584, -0.646101
29, 165.243, 507, 763, 0.851635
29, 165.243, 750, 750, -0.143725
29, 165.243, 839, 839, 0.0205215
30, 157.806, 11, 616, 0.305565
30, 157.806, 13, 87, -1.13909
30, 157.806, 16, 106, -0.638795
30, 157.806, 24, 67, 0.642219
30, 157.806, 32, 555, 0.283594
30, 157.806, 41, 591, 0.942249
30, 157.806, 43, 83, -0.435314
30, 157.806, 43, 93, -0.0559729
30, 157.806, 83, 93, -0.0248019
30, 157.806, 87, 87, -0.229313
30, 157.806, 87, 750, -0.32574
30, 157.806, 93, 93, -0.083963
30, 157.806, 93, 174, -0.29591
30, 157.806, 93, 891, -0.181429
30, 157.806, 111, 349, 0.821134
30, 157.806, 120, 884, -0.408859
30, 157.806, 121, 326, 1.35505
30, 157.806, 129, 735, 0.485915
30, 157.806, 136, 307, -0.657135
30, 157.806, 138, 212, 0.16702
30, 157.806, 147, 160, -1.23934
30, 157.806, 152, 696, 1.00887
30, 157.806, 164, 606, -0.556455
30, 157.806, 166, 779, 0.343007
30, 157.806, 191, 195, -0.842085
30, 157.806, 201, 405, -0.128408
30, 157.806, 207, 438, 0.82152
30, 157.806, 209, 617, -0.212288
30, 157.806, 216, 381, 0.5068
30, 157.806, 228, 928, 1.19814
30, 157.806, 234, 716, 0.000603788
30, 157.806, 274, 552, 0.44392
30, 157.806, 287, 469, 1.30861
30, 157.806, 314, 593, -0.61143
30, 157.806, 455, 584, -0.687576
30, 157.806, 507, 763, 0.912791
30, 157.806, 750, 750, -0.151017
30, 157.806, 839, 839, 0.0439282
31, 150.703, 11, 616, 0.335762
31, 150.703, 13, 87, -1.15814
31, 150.703, 16, 106, -0.656781
31, 150.703, 24, 67, 0.667211
31, 150.703, 32, 555, 0.315313
31, 150.703, 41, 591, 0.977546
31, 150.703, 43, 83, -0.446451
31, 150.703, 43, 93, -0.0570806
31, 150.703, 83, 93, -0.0278965
31, 150.703, 87, 87, -0.222711
31, 150.703, 87, 750, -0.367657
31, 150.703, 93, 93, -0.0796075
31, 150.703, 93, 174, -0.311766
31, 150.703, 93, 891, -0.243138
31, 150.703, 111, 349, 0.851581
31, 150.703, 120, 884, -0.475689
31, 150.703, 121, 326, 1.37695
31, 150.703, 129, 735, 0.525262
31, 150.703, 136, 307, -0.680613
31, 150.703, 138, 212, 0.196915
31, 150.703, 147, 160, -1.25993
31, 150.703, 152, 696, 1.04794
31, 150.703, 164, 606, -0.591707
31, 150.703, 166, 779, 0.388383
31, 150.703, 191, 195, -0.858706
31, 150.703, 201, 405, -0.167897
31, 150.703, 207, 438, 0.850583
31, 150.703, 209, 617, -0.247508
31, 150.703, 216, 381, 0.53703
31, 150.703, 228, 928, 1.25146
31, 150.703, 234, 716, 0.0565107
31, 150.703, 274, 552, 0.489228
31, 150.703, 287, 469, 1.339
31, 150.703, 314, 593, -0.656056
31, 150.703, 455, 584, -0.727313
31, 150.703, 507, 763, 0.972948
31, 150.703, 525, 839, 0.0379208
31, 150.703, 750, 750, -0.15397
31, 150.703, 839, 839, 0.0567433
32, 143.921, 11, 616, 0.363669
32, 143.921, 13, 87, -1.17742
32, 143.921, 16, 106, -0.674515
32, 143.921, 24, 67, 0.691003
32, 143.921, 32, 555, 0.34551
32, 143.921, 41, 591, 1.01259
32, 143.921, 43, 83, -0.457819
32, 143.921, 43, 93, -0.0571974
32, 143.921, 83, 93, -0.030272
32, 143.921, 87, 87, -0.215087
32, 143.921, 87, 750, -0.41226
32, 143.921, 93, 93, -0.0760415
32, 143.921, 93, 174, -0.325809
32, 143.921, 93, 891, -0.303041
32, 143.921, 111, 349, 0.881021
32, 143.921, 120, 884, -0.540744
32, 143.921, 121, 326, 1.39934
32, 143.921, 129, 735, 0.563294
32, 143.921, 136, 307, -0.702238
32, 143.921, 138, 212, 0.226235
32, 143.921, 147, 160, -1.27854
32, 143.921, 152, 696, 1.08456
32, 143.921, 164, 606, -0.625587
32, 143.921, 166, 779, 0.431718
32, 143.921, 191, 195, -0.874662
32, 143.921, 201, 405, -0.20519
32, 143.921, 207, 438, 0.87663
32, 143.921, 209, 617, -0.28117
32, 143.921, 216, 381, 0.566786
32, 143.921, 228, 928, 1.30262
32, 143.921, 234, 716, 0.111574
32, 143.921, 274, 552, 0.534404
32, 143.921, 287, 469, 1.36817
32, 143.921, 314, 593, -0.698666
32, 143.921, 455, 584, -0.765559
32, 143.921, 507, 763, 1.02968
32, 143.921, 525, 839, 0.119638
32, 143.921, 536, 628, -0.0370606
32, 143.921, 750, 750, -0.154363
32, 143.921, 839, 839, 0.0561281
33, 137.443, 11, 616, 0.390567
33, 137.443, 13, 87, -1.1963
33, 137.443, 16, 106, -0.691925
33, 137.443, 24, 67, 0.713484
33, 137.443, 32, 555, 0.373984
33, 137.443, 41, 591, 1.04632
33, 137.443, 43, 83, -0.469048
33, 137.443, 43, 93, -0.0571284
33, 137.443, 73, 393, 0.0114161
33, 137.443, 83, 93, -0.0320799
33, 137.443, 87, 87, -0.207802
33, 137.443, 87, 750, -0.455848
33, 137.443, 93, 93, -0.0710048
33, 137.443, 93, 143, -0.00457718
33, 137.443, 93, 174, -0.338418
33, 137.443, 93, 891, -0.360148
33, 137.443, 111, 349, 0.909263
33, 137.443, 120, 884, -0.603017
33, 137.443, 121, 326, 1.42123
33, 137.443, 129, 735, 0.60009
33, 137.443, 136, 307, -0.722876
33, 137.443, 138, 212, 0.254753
33, 137.443, 147, 160, -1.29604
33, 137.443, 152, 696, 1.11908
33, 137.443, 164, 606, -0.657759
33, 137.443, 166, 779, 0.472914
33, 137.443, 191, 195, -0.889769
33, 137.443, 201, 405, -0.241211
33, 137.443, 207, 438, 0.900185
33, 137.443, 209, 617, -0.313166
33, 137.443, 216, 381, 0.595324
33, 137.443, 228, 928, 1.35064
33, 137.443, 234, 716, 0.164888
33, 137.443, 274, 552, 0.578484
33, 137.443, 287, 469, 1.39577
33, 137.443, 314, 593, -0.739278
33, 137.443, 455, 584, -0.802581
33, 137.443, 507, 763, 1.08391
33, 137.443, 525, 839, 0.198462
33, 137.443, 536, 628, -0.0909208
33, 137.443, 750, 750, -0.154896
33, 137.443, 839, 839, 0.0548071
34, 131.257, 11, 616, 0.416474
34, 131.257, 13, 87, -1.21439
34, 131.257, 16, 106, -0.708774
34, 131.257, 24, 67, 0.734888
34, 131.257, 32, 555, 0.401233
34, 131.257, 41, 591, 1.07811
34, 131.257, 43, 83, -0.479659
34, 131.257, 43, 93, -0.0570905
34, 131.257, 73, 393, 0.0321392
34, 131.257, 83, 93, -0.0333847
34, 131.257, 87, 87, -0.200947
34, 131.257, 87, 750, -0.497871
34, 131.257, 93, 93, -0.0647188
34, 131.257, 93, 143, -0.0128591
34, 131.257, 93, 174, -0.350776
34, 131.257, 93, 891, -0.414414
34, 131.257, 111, 349, 0.936295
34, 131.257, 120, 884, -0.662334
34, 131.257, 121, 326, 1.44247
34, 131.257, 129, 735, 0.635832
34, 131.257, 136, 307, -0.74225
34, 131.257, 138, 212, 0.281995
34, 131.257, 147, 160, -1.31256
34, 131.257, 152, 696, 1.15189
34, 131.257, 164, 606, -0.687285
34, 131.257, 166, 779, 0.511785
34, 131.257, 191, 195, -0.904481
34, 131.257, 201, 405, -0.276354
34, 131.257, 207, 438, 0.922708
34, 131.257, 209, 617, -0.342425
34, 131.257, 216, 381, 0.622429
34, 131.257, 228, 928, 1.39532
34, 131.257, 234, 716, 0.216034
34, 131.257, 274, 552, 0.620203
34, 131.257, 287, 469, 1.42189
34, 131.257, 314, 593, -0.778695
34, 131.257, 329, 540, -0.0121699
34, 131.257, 429, 429, 0.00813571
34, 131.257, 455, 584, -0.838781
34, 131.257, 507, 763, 1.13571
34, 131.257, 525, 839, 0.273335
34, 131.257, 536, 628, -0.142038
34, 131.257, 750, 750, -0.155267
34, 131.257, 839, 839, 0.0530586
35, 125.35, 11, 616, 0.441511
35, 125.35, 13, 87, -1.23089
35, 125.35, 16, 93, -0.00482529
35, 125.35, 16, 96, -0.00326888
35, 125.35, 16, 106, -0.723162
35, 125.35, 24, 67, 0.755096
35, 125.35, 32, 555, 0.427605
35, 125.35, 41, 591, 1.10861
35, 125.35, 43, 83, -0.48998
35, 125.35, 43, 93, -0.0565636
35, 125.35, 73, 393, 0.0517339
35, 125.35, 83, 93, -0.0335144
35, 125.35, 87, 87, -0.194949
35, 125.35, 87, 750, -0.537831
35, 125.35, 91, 341, -0.0174415
35, 125.35, 93, 93, -0.0568985
35, 125.35, 93, 143, -0.0210277
35, 125.35, 93, 174, -0.363153
35, 125.35, 93, 891, -0.464688
35, 125.35, 111, 349, 0.962447
35, 125.35, 120, 884, -0.719193
35, 125.35, 121, 326, 1.46325
35, 125.35, 129, 735, 0.670449
35, 125.35, 136, 307, -0.76087
35, 125.35, 138, 212, 0.308048
35, 125.35, 147, 160, -1.32666
35, 125.35, 152, 696, 1.18331
35, 125.35, 164, 606, -0.713472
35, 125.35, 166, 779, 0.547934
35, 125.35, 191, 195, -0.919289
35, 125.35, 201, 405, -0.310267
35, 125.35, 207, 438, 0.944546
35, 125.35, 209, 617, -0.369908
35, 125.35, 216, 381, 0.648991
35, 125.35, 228, 928, 1.43636
35, 125.35, 234, 716, 0.265029
35, 125.35, 274, 552, 0.66035
